channel_id,channel_title,custom_url,description,country,published_at,subscriber_count,video_count,view_count,keywords,channel_url
UCkrwgzhIBKccuDsi_SvZtnQ,Forward Guidance,@forwardguidancebw,"The laws of macro investing are being re-written, and investors who fail to adapt to the rapidly changing monetary environment will struggle to keep pace. Felix Jauvin interviews the brightest minds in finance about which asset classes they think will thrive in the financial future that they envision.

Follow Felix: https://twitter.com/fejau_inc

Follow Forward Guidance: https://twitter.com/ForwardGuidance 

Follow Blockworks: https://twitter.com/Blockworks_

Forward Guidance Newsletter: https:/",US,2019-06-26T16:49:45Z,190000,1454,32061997,,https://www.youtube.com/channel/UCkrwgzhIBKccuDsi_SvZtnQ
UCX-KZwM3G6Pqw-bFW0_LPqQ,Susindhar S,@susindhar,,,2022-03-16T19:17:16.72309Z,14900,444,1559216,,https://www.youtube.com/channel/UCX-KZwM3G6Pqw-bFW0_LPqQ
UCDovblgxr3wxx20RoolLHYw,Investment Insights Tamil,@investmentinsightstamil,"I am Vijay Mohan, born and brought up in South India and migrated to USA. For the past 15 years, I am learning a lot about finance and investments that is helping me in coming up with long term strategies to achieve my financial goals. Many of those learnings, I wished I knew when I was younger. 

I am starting this channel to share my financial knowledge so that it can help everyone to see things bit different when it comes to money. Most of it would be to coach on how to think in long term whe",US,2020-02-18T02:58:00.890961Z,252000,269,16627618,"""Vijay Mohan"" ""Investment Insights"" Finance Investments ""Retirement Planning"" ""Personal Finance"" ""Personal Development"" ""Retire Early"" ""Financial Independence"" ""Mutual Funds"" Stocks ""Share market"" ETF ""Building Wealth""",https://www.youtube.com/channel/UCDovblgxr3wxx20RoolLHYw
UCMKTKMbD8cclA5WJGT8a63Q,MFSA,@mfsa_official,"The Malta Financial Services Authority (MFSA) is the single regulator of financial services in Malta. The MFSA regulates banking, financial institutions, payment institutions, insurance companies and insurance intermediaries, investment services companies and collective investment schemes, securities markets, recognised investment exchanges, trust management companies, company services providers and pension schemes. Since 2018, it is also responsible for regulating Virtual Financial Assets. The ",MT,2018-09-30T17:48:28Z,724,172,4444983,"""Financial Services"" ""Malta Financial Services"" ""Malta Financial Regulator""",https://www.youtube.com/channel/UCMKTKMbD8cclA5WJGT8a63Q
UC6Z9R-dZ7UPgeBCUUlnG3-w,Reading Pioneers Academy,@readingpioneers,"Hello, welcome to Reading Pioneers Academy on YouTube!
These videos are dedicated to helping children and students improve their English through reading and debate. I try to have fun making content for children and adults to make education and learning English more enjoyable. If you'd like to work together on the following read-aloud, review, or other content, please send me an email.",US,2015-12-05T14:13:25Z,67500,744,20363033,"debate ""English debate"" reading ESL English books 영어 브롤스타스 ""audio book"" ""South Korea"" ""English education"" 리딩 리딩학원 ""reading time"" ""story time"" ""read aloud"" ""emotional intelligence"" ""life lessons"" morals ""read aloud youtube channel"" ""early reader"" ""reading pioneers"" ""story book"" ""story book reading"" ""story time"" ""reading in English"" booktube",https://www.youtube.com/channel/UC6Z9R-dZ7UPgeBCUUlnG3-w
UCBH5VZE_Y4F3CMcPIzPEB5A,Real Vision Presents,@realvisionpresents,"Sponsored content brought to you by Real Vision.
",US,2015-01-22T22:18:27Z,713000,4347,53966760,"Finance Trading Investing ""Stock Market"" Economics Stocks ""real vision"" retirement macroeconomics equities ""Raoul Pal"" Crypto Blockchain Web3 ""Financial Markets"" ""Financial Analysis"" Commodities NASDAQ ""Energy Market"" ""Gas Price"" Oil NFT ""NFT Community"" Ethereum ""Digital Assets"" ""Network Effects"" ""dow jones"" ""bitcoin prices"" btc ""crypto arbitrage"" ""raoul crypto"" ""crypto news"" ""crypto trading"" ""crypto investing"" ""economy news"" ""stock news"" ""bitcoin halving"" ""inflation news"" ""investment news""",https://www.youtube.com/channel/UCBH5VZE_Y4F3CMcPIzPEB5A
UCO0akufu9MOzyz3nvGIXAAw,Sky News Australia,@skynewsaustralia,"Real news, honest views.

The best award-winning journalists with unique and exclusive insights. Fearless opinions from the big names who are passionate about the country we live in.",AU,2007-06-20T01:57:21Z,5960000,202362,6976231386,Sky News Australia Kieran Gilbert Sydney Melbourne Brisbane Adelaide Perth,https://www.youtube.com/channel/UCO0akufu9MOzyz3nvGIXAAw
UC16niRr50-MSBwiO3YDb3RA,BBC News,@bbcnews,"Welcome to the official BBC News YouTube channel. 

Interested in global news with an impartial perspective? Want to see behind-the-scenes footage directly from the front-line? Our YouTube channel has all this and more, bringing you specially selected clips from the world's most trusted news source.

For the latest news and analysis download the BBC News app or visit BBC.com. 
",GB,2006-04-08T05:51:05Z,18800000,27162,6399893105,BBC News Official YouTube Channel,https://www.youtube.com/channel/UC16niRr50-MSBwiO3YDb3RA
UCd5WZtK72TySJfeq1d7IC0Q,BUDDHI IAS ACADEMY,@buddhiias,"Welcome you All to the most Comprehensive and to the Point Analysis on topics related to Civil Services. KRISHNA BHAGWAN Said - Of All the Living Creatures, the human being is the most blessed as Human Flesh is blessed with Intellect (BUDDHI)

For Promotions & Business related Queries
Contact us @89623-62363
E-mail id - budhijeev@gmail.com
",IN,2018-09-18T18:26:48Z,176000,2439,22928952,"upsc ""civil services"" ""upsc ki tayari"" ""newspaper analysis"" ""ias ips preparation"" ""upsc preparation"" ""state civil service"" ""government exams"" ""govt exam"" ""current news"" ""breaking news"" ""daily news"" ""upsc ias"" ""upsc ips"" ""ias ips"" ""motivation ias""",https://www.youtube.com/channel/UCd5WZtK72TySJfeq1d7IC0Q
UCKOfG5nxZCffjOqOzaTFTcA,The Australia Institute,@theausinstitute,"The Australia Institute is one of the country’s most influential public policy think tanks. It conducts original research that contributes to a more just, sustainable and peaceful society. 

Based in Canberra, it conducts research on a broad range of economic, social, transparency and environmental issues in order to inform public debate and bring greater accountability to the democratic process.

Authorised by Ebony Bennett, The Australia Institute, Canberra 2603.
",AU,2011-06-30T00:24:12Z,36700,2449,5767813,"""The Australia Institute"" ""politics in the pub"" ""Richard Denniss"" progressive ""Think Tank"" Economics Banking Environment Mining Sustainability Sustainable Australia",https://www.youtube.com/channel/UCKOfG5nxZCffjOqOzaTFTcA
UCFNOOoqKzLLgkgjMbcPYosQ,Nippon India Mutual Fund,@nipponindiamutualfund,"Welcome to the official YouTube channel of Nippon India Mutual Fund (NIMF).

Nippon India Mutual Fund (NIMF) is one of India's leading mutual funds with 134 years of global expertise and 25 years of experience in the Indian asset management space.

NIMF constantly endeavours to launch innovative products and customer service initiatives to increase value to investors.  Our aim is to carry mutual fund activities as may be permitted by law, and formulate and devise various collective schemes of sa",IN,2010-03-09T07:22:47Z,118000,2718,213748655,"""Nippon India Mutual Fund"" ""Nippon India"" ""Nippon mutual fund"" ""mutual fund investment"" ""mutual funds"" ""stock market for beginners"" ""how to invest in stocks"" ""what are mutual funds"" ""mutual fund investment tips"" ""how to invest in mutual funds"" ""mutual funds for beginners"" ""share market"" ""how to invest"" ""personal finance"" ""systematic investment plan"" ""mutual fund portfolio"" ""mutual funds explained"" ""how to invest in stock market"" ""investment strategy""",https://www.youtube.com/channel/UCFNOOoqKzLLgkgjMbcPYosQ
UCsqh3mnoSvRzjjaq3FKiu9A,Popcorn Peaks,@popcornpeaks,"All About Movies. If you like Movie Recap, Reviews, bloopers, Behind the Scenes a lot, then Popcorn Peaks is the right place for you. What are you waiting for? Hit the SUBSCRIBE button to access unlimited fun.

When I use clips from someone's movies in my video, it benefits the original creator because, through my videos, a lot of new audiences come to know about that movie, and many of them wish to see the entire movie, which ultimately benefits the original creator. 

Copyright Disclaimer :
An",,2022-04-03T14:42:34.452968Z,243000,38,104077901,"""unplanned movie scenes"" improvised unscripted ""Movie Scenes Happened By Accident"" ""improvised movie scenes"" bloopers oscars director actor actress ""top 10"" ""behind the scenes"" awards ""cinema hall"" movies film cinema recap hollywood action documentary foreign ""movie recap"" ""movies recap"" ""recap movies"" ""mystery recapped"" ""mystery recap"" ""story recapped"" ""story recap"" ""movie explained"" ""film recap"" recapped ""movie summary"" ""film recaps"" soundtrack sci-fi trailer celebrity trailer review",https://www.youtube.com/channel/UCsqh3mnoSvRzjjaq3FKiu9A
UC015BlD6u6xBkvxry-2lBRg,Neelakantha Bhanu Prakash,@neelakanthabhanuprakash1,"Neelakantha Bhanu is the World's Fastest Human Calculator!
Titled as the Usain Bolt of Mathematics by BBC, Bhanu works towards promoting math as a sport.

4 World records and 
50 Limca Records
TEDx speaker
Founder of Exploring Infinities

Making Math fun for students across the globe.
neelakanthabhanu.com/",IN,2016-06-05T19:43:17Z,424000,226,13422475,"number prodigy ""learn math"" ""learn math online"" ""math olympiad"" numeracy ""mathematics teacher"" ""abacus education"" ""neelakantha bhanu prakash"" ""abacus classes"" ""vedic math"" ""free maths classes"" ""Speed Math"" ""math online class"" ""online maths for kids"" prodigy ""learn math"" ""learn math online"" ""math olympiad"" numeracy ""mathematics teacher"" ""abacus education"" ""neelakantha bhanu prakash"" ""vedic math"" ""math online class"" ""free maths class"" cbse ""math online class"" ""online maths for kids"" ""prodigy Kids""",https://www.youtube.com/channel/UC015BlD6u6xBkvxry-2lBRg
UCi94-49DlEEqlC3-VbuWsPw,Optimized Portfolio,@optimizedportfolio,"Analytical and entrepreneurial-minded data nerd, usability enthusiast, Boglehead, and Oxford comma advocate.

Having a math background and a curious, quantitative mind in general, I've always naturally tried to analyze and ""optimize"" everything - health, fitness, sleep, work, finance, investing, decisions, cooking, websites, you name it. So I figured I'd create a YouTube channel to help others do the same for investing and personal finance. 

Topics covered include beginner advice, how-to's, ""la",US,2020-10-12T01:41:19.682445Z,23800,250,2549483,"investing ""lazy portfolios"" etfs bonds stocks portfolio ""m1 finance"" ""dividend investing"" ""john williamson"" ""optimized portfolio"" ""asset allocation"" vanguard ""margin rates"" ""m1 borrow"" ""permanent portfolio"" ""all weather portfolio"" ""golden butterfly portfolio"" ""m1 finance dividend pie"" ""tyler williamson"" ""john tyler williamson"" ""best etfs""",https://www.youtube.com/channel/UCi94-49DlEEqlC3-VbuWsPw
UCK7tptUDHh-RYDsdxO1-5QQ,The Wall Street Journal,@wsj,The Wall Street Journal takes you inside carefully selected stories and events in a visually captivating way so you can dig deeper into the news and insights that matter to you. ,US,2007-06-18T18:06:47Z,6430000,28345,2389751024,"WSJ Wall Street Journal Financial News Politics ""Wall Street Journal"" Business ""The Wall Street Journal"" Markets Economy Tech Economics Markets ""Stock Market"" Technology Automobiles ""Car Market"" EVs AI Geopolitics ""Supply Chain"" Logistics Space War Companies Military Finance World ""World News"" ""U.S. News"" Airlines Entrepreneurship Elections ""Central Banking"" Housing Jobs Trade ""Personal Finance"" ""Real Estate"" Policy ""National Security"" Science Media Climate Environment Education Law Regulation",https://www.youtube.com/channel/UCK7tptUDHh-RYDsdxO1-5QQ
UCehBVAPy-bxmnbNARF-_tvA,More Perfect Union,@moreperfectunion,"More Perfect Union is an Emmy-winning, nonprofit newsroom whose mission is to build power for working people. Here’s what that means: We report on the real struggles and challenges of the working class from a working-class perspective. We attempt to connect those problems to potential solutions. We report on the abuses and wrongdoing of corporate power. And we seek to hold accountable the ultra-rich who have too much power over America’s political and economic systems.

To support our independen",US,2020-12-08T18:09:55.215854Z,2190000,1522,347677975,,https://www.youtube.com/channel/UCehBVAPy-bxmnbNARF-_tvA
UCRnLlxwOaxeplsJ8On583Vw,Peterson Institute for International Economics,@petersoninstitute,"The Peterson Institute for International Economics (PIIE) is an independent nonprofit, nonpartisan research organization dedicated to strengthening prosperity and human welfare in the global economy through expert analysis and practical policy solutions. 

The Institute is committed to rigorous, intellectually open, and in-depth study and discussion. It attempts to anticipate emerging issues and present ideas in useful, accessible formats, to inform and shape public debate. Its audience includes",US,2008-02-28T16:32:11Z,34300,1709,3589691,"economics ""international economics"" trade china ""exchange rates""",https://www.youtube.com/channel/UCRnLlxwOaxeplsJ8On583Vw
UC41rgB8kAZ1oN1qwIDihBWg,Holistic Investment,@holisticinvestment,"We help individual investors to make the right financial & investment decisions. U can reach your financial goals faster, safer &smarter.

Specifically, We'll teach U how to use a Financial Plan in your personal financial life & see results! Getting started on Financial planning & investing doesn't have to be high-tech & difficult, that's why we're here to show U all our Financial Planning & Investing hacks!

It is an initiative from 2 practicing Certified Financial Planners (Ramalingam & Rajan)",IN,2019-02-11T05:58:13Z,11500,2081,1778018,"""Financial planning"" ""Investment Planning"" ""Retirement Plan"" ""Tax Plan"" ""Child Education Plan"" ""NRI Investment Plan"" ""Financial Planning Service"" ""Wealth Management"" ""Investment Plan Service"" ""Holistic Investment Planners"" ""Certified Financial Planners"" CFP Investment ""Investment Advisory"" ""Investment Adviser"" ""Financial Advisory""",https://www.youtube.com/channel/UC41rgB8kAZ1oN1qwIDihBWg
UCTVVFq9b_esfd94wl_BO2ow,Advanced English For Executives,@advancedenglish,"Communicate with confidence and ease in any social setting in English.

Welcome to Advanced English, where we empower non-native English speakers to communicate with confidence, fluency, and clarity. Whether you’re looking to improve your professional communication, master social interactions, or enhance your overall English skills, we’ve got you covered.

Join us for engaging lessons, practical tips, and strategies to build your social fluency and boost your confidence. Let’s take your English ",US,2020-09-19T23:30:51.060694Z,315000,327,17851162,"""speak fluent english"" ""english fluency"" ""speak confident english"" ""speak english fluently"" ""speak english confidently"" ""advanced english"" ""confident english"" explearning",https://www.youtube.com/channel/UCTVVFq9b_esfd94wl_BO2ow
